participant_id,team_id,champion_id,spell1,spell2,role,lane,is_win,item0,item1,item2,item3,item4,item5,item6,kills,deaths,assists,largest_killing_pree,largest_multikill,killing_sprees,longest_time_spent_living,doublekills,triplekills,quadrakills,pentakills,unrealkills,total_damage_dealt,magic_damage_dealt,physical_damage_dealt,true_damage_dealt,largest_critical_strike,total_damage_dealt_to_champions,magic_damage_dealt_to_champions,physical_damage_dealt_to_champions,true_damage_dealt_to_champions,total_heal,total_units_healed,damage_self_mitigated,damage_dealt_to_objectives,damage_dealt_to_turrets,vision_score,time_ccing_others,total_damage_taken,magical_damage_taken,physical_damage_taken,true_damage_taken,gold_earned,gold_spent,turret_kills,inhibitor_kills,total_minions_killed,neutral_minions_killed,neutral_minions_killed_team_jungle,neutral_minions_killed_enemy_jungle,total_time_cc_dealt,champ_level,vision_wards_brought_in_game,sight_wards_brought_in_game,wards_placed,wards_killed,is_first_blood_kill,is_first_blood_assist,is_first_tower_kill,is_first_tower_assist,combat_player_score,objective_player_score,total_player_score,total_score_rank,player_score0,player_score1,player_score2,player_score3,player_score4,player_score5,player_score6,player_score7,player_score8,player_score9,perk0,perk0_var1,perk0_var2,perk0_var3,perk1,perk1_var1,perk1_var2,perk1_var3,perk2,perk2_var1,perk2_var2,perk2_var3,perk3,perk3_var1,perk3_var2,perk3_var3,perk4,perk4_var1,perk4_var2,perk4_var3,perk5,perk5_var1,perk5_var2,perk5_var3,perk_primary_style,perl_sub_style,stat_perk0,stat_perk1,stat_perk2,game_id,platform_id,account_id,summoner_name,summoner_id,current_platform_id,current_account_id,match_history_url,profile_icon
9,200,24,11,4,NONE,JUNGLE,False,3051,2031,3111,3057,3067,0,3340,1.0,7.0,0.0,0.0,1.0,0.0,357.0,0.0,0.0,0.0,0.0,0.0,52004.0,14092.0,32497.0,5414.0,0.0,1804.0,480.0,1323.0,0.0,5726.0,1.0,9144.0,285.0,0.0,2.0,3.0,16423.0,2717.0,13110.0,595.0,5012.0,4200.0,0.0,0.0,7.0,72.0,64.0,0.0,170.0,8.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8010.0,0.0,0.0,0.0,9111.0,31.0,20.0,0.0,9104.0,0.0,0.0,0.0,8014.0,79.0,0.0,0.0,8135.0,690.0,1.0,0.0,8143.0,63.0,0.0,0.0,8000.0,8100.0,5005.0,5008.0,5002.0,3659470093.0,NA1,SKzouKVx5FvDGTk97CGoKMYkdJr1NgctBbZgEOKfFJagReQZd51f-T-Z,PegMePAPI,DAE7Ew8iq4izwbc2SsyACBWdcUPAy5DLrYFtr1F3Hmfqy32PhpDeBwD2Zg,NA1,SKzouKVx5FvDGTk97CGoKMYkdJr1NgctBbZgEOKfFJagReQZd51f-T-Z,/v1/stats/player_history/NA1/2569843880142336,28
10,200,131,4,14,DUO,MIDDLE,False,3157,3020,1043,1026,1056,1052,3340,4.0,7.0,0.0,0.0,1.0,0.0,251.0,0.0,0.0,0.0,0.0,0.0,66776.0,45250.0,11677.0,9848.0,0.0,8603.0,7025.0,969.0,608.0,1324.0,1.0,11930.0,587.0,587.0,18.0,2.0,11654.0,428.0,9698.0,1527.0,7270.0,6610.0,0.0,0.0,95.0,4.0,0.0,0.0,9.0,11.0,3.0,0.0,9.0,1.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8010.0,52.0,0.0,0.0,9111.0,85.0,80.0,0.0,9104.0,0.0,0.0,0.0,8014.0,126.0,0.0,0.0,8139.0,783.0,0.0,0.0,8135.0,701.0,2.0,0.0,8000.0,8100.0,5005.0,5008.0,5002.0,3659470093.0,NA1,oYatVNN-YkHzIvxA_GbpH4K-uiqnIfrJYLJI3LDx5FtNQlG5_RdVm3xI,rickyyytan,_cabepNWPKIFoRr02pj7u1cMfI7UB-OwiBGR_anf6ycZ-xVa,NA1,oYatVNN-YkHzIvxA_GbpH4K-uiqnIfrJYLJI3LDx5FtNQlG5_RdVm3xI,/v1/stats/player_history/NA1/2350503162267744,1451
1,100,360,7,4,DUO_CARRY,BOTTOM,False,3065,6673,3508,3072,3111,3123,3340,20.0,11.0,8.0,4.0,4.0,7.0,339.0,5.0,1.0,1.0,0.0,0.0,148832.0,19724.0,124463.0,4644.0,463.0,39215.0,7239.0,28643.0,3332.0,6762.0,4.0,31103.0,7610.0,2809.0,16.0,7.0,36127.0,11052.0,24316.0,758.0,15885.0,15850.0,2.0,0.0,115.0,16.0,5.0,3.0,60.0,15.0,0.0,0.0,10.0,1.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8010.0,681.0,0.0,0.0,8009.0,2360.0,0.0,0.0,9103.0,16.0,30.0,0.0,8014.0,1152.0,0.0,0.0,8139.0,1079.0,0.0,0.0,8135.0,3595.0,5.0,0.0,8000.0,8100.0,5005.0,5008.0,5002.0,3658707400.0,NA1,n3QnscwSFTeiK_rSw4WxX1830ipuJkc3eOSFOFy4wU1UvV0ek20jiRgd,BlackBulls002,VkM-Y5KFQOhnPmtV0KA8dvVYyKtjJ1_LO2tBk2ymZFqkEdEC,NA1,n3QnscwSFTeiK_rSw4WxX1830ipuJkc3eOSFOFy4wU1UvV0ek20jiRgd,/v1/stats/player_history/NA1/2529575149020672,23
2,100,45,4,3,DUO_SUPPORT,BOTTOM,False,3050,3193,3853,6662,3067,3111,3340,8.0,9.0,18.0,3.0,1.0,1.0,740.0,0.0,0.0,0.0,0.0,0.0,74879.0,70606.0,3778.0,493.0,0.0,25754.0,23816.0,1534.0,403.0,190.0,1.0,44903.0,2109.0,598.0,18.0,50.0,27591.0,11371.0,15532.0,688.0,12267.0,11300.0,0.0,0.0,64.0,8.0,0.0,8.0,405.0,14.0,0.0,0.0,11.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8465.0,3212.0,0.0,0.0,8446.0,385.0,0.0,0.0,8429.0,63.0,19.0,18.0,8451.0,205.0,0.0,0.0,8009.0,3334.0,0.0,0.0,8014.0,537.0,0.0,0.0,8400.0,8000.0,5008.0,5008.0,5003.0,3658707400.0,NA1,sFQC1W7kH9ZbMN8yBmgxRRRFSd78bea3DIbIdy-8eVYRnDM,TheFirstAxel,puneO9oOwRqMU4_LP-FUSYyMsAM_VkczWUyB6hLLfM3kbiI,NA1,sFQC1W7kH9ZbMN8yBmgxRRRFSd78bea3DIbIdy-8eVYRnDM,/v1/stats/player_history/NA1/233271456,4575
3,100,254,11,4,NONE,JUNGLE,False,3047,1043,3071,6630,1053,1037,3340,5.0,9.0,7.0,3.0,1.0,1.0,598.0,0.0,0.0,0.0,0.0,0.0,146152.0,8073.0,124502.0,13577.0,0.0,23409.0,0.0,19643.0,3766.0,12428.0,1.0,43566.0,17858.0,0.0,18.0,38.0,39893.0,12067.0,26799.0,1026.0,11166.0,10975.0,0.0,0.0,19.0,132.0,91.0,4.0,327.0,15.0,0.0,0.0,7.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8010.0,1050.0,0.0,0.0,9111.0,1192.0,240.0,0.0,9104.0,16.0,30.0,0.0,8014.0,353.0,0.0,0.0,8143.0,596.0,0.0,0.0,8135.0,4846.0,5.0,0.0,8000.0,8100.0,5005.0,5008.0,5002.0,3658707400.0,NA1,rxsmG82mlMeCTPnIfvbhglBp_f6WHw1JTWlgUs1o_6lo7xg,slashboy12,5vexWibWFpskChiS2EFRA1GX5Dy6OwSxb_PDQ_NfOFuIxlo,NA1,rxsmG82mlMeCTPnIfvbhglBp_f6WHw1JTWlgUs1o_6lo7xg,/v1/stats/player_history/NA1/234383978,4803
4,100,142,4,14,SOLO,MIDDLE,False,2055,6655,3020,1056,3165,1058,3340,6.0,9.0,8.0,0.0,1.0,0.0,364.0,0.0,0.0,0.0,0.0,0.0,81966.0,65558.0,12763.0,3645.0,259.0,23572.0,19134.0,1439.0,2998.0,3349.0,2.0,10541.0,5872.0,2819.0,41.0,37.0,21749.0,7021.0,13918.0,809.0,9318.0,8975.0,1.0,0.0,91.0,0.0,0.0,0.0,132.0,14.0,3.0,0.0,11.0,4.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8112.0,1245.0,0.0,0.0,8143.0,424.0,0.0,0.0,8120.0,3.0,30.0,9.0,8135.0,2282.0,5.0,0.0,8275.0,24.0,0.0,0.0,8210.0,12.0,0.0,0.0,8100.0,8200.0,5008.0,5008.0,5003.0,3658707400.0,NA1,oYatVNN-YkHzIvxA_GbpH4K-uiqnIfrJYLJI3LDx5FtNQlG5_RdVm3xI,rickyyytan,_cabepNWPKIFoRr02pj7u1cMfI7UB-OwiBGR_anf6ycZ-xVa,NA1,oYatVNN-YkHzIvxA_GbpH4K-uiqnIfrJYLJI3LDx5FtNQlG5_RdVm3xI,/v1/stats/player_history/NA1/2350503162267744,1451
5,100,23,4,14,SOLO,TOP,False,6672,1018,1038,3006,0,6675,3340,3.0,11.0,5.0,2.0,1.0,1.0,275.0,0.0,0.0,0.0,0.0,0.0,141835.0,0.0,134208.0,7626.0,632.0,15107.0,0.0,12527.0,2580.0,4899.0,1.0,23780.0,12320.0,8695.0,6.0,8.0,30085.0,4571.0,25308.0,205.0,10707.0,10025.0,3.0,0.0,146.0,15.0,7.0,8.0,85.0,15.0,1.0,0.0,4.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8010.0,432.0,0.0,0.0,9111.0,667.0,160.0,0.0,9105.0,25.0,50.0,0.0,8299.0,906.0,0.0,0.0,8473.0,637.0,0.0,0.0,8451.0,188.0,0.0,0.0,8000.0,8400.0,5008.0,5008.0,5002.0,3658707400.0,NA1,1U8jYCoCYZsyty1mIHJzw743krjKMQHoedHjUMBFbQBtzay_59a2y1nE,TwoBContinued,53CYjkPmW_xjfUPnhBmx3p_P_5ThqoZwZYsz_dVOWS2xLKbZ,NA1,1U8jYCoCYZsyty1mIHJzw743krjKMQHoedHjUMBFbQBtzay_59a2y1nE,/v1/stats/player_history/NA1/2469394497070976,4069
6,200,64,11,4,NONE,JUNGLE,True,6630,1036,3047,6333,3067,3133,3340,10.0,7.0,15.0,6.0,2.0,2.0,831.0,1.0,0.0,0.0,0.0,0.0,118956.0,35681.0,68204.0,15071.0,0.0,18390.0,4563.0,12723.0,1103.0,10501.0,1.0,28638.0,18735.0,1694.0,13.0,25.0,29758.0,12011.0,15885.0,1861.0,12143.0,10250.0,4.0,0.0,31.0,96.0,77.0,0.0,451.0,15.0,0.0,0.0,8.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8112.0,1265.0,0.0,0.0,8139.0,878.0,0.0,0.0,8138.0,18.0,0.0,0.0,8135.0,3915.0,5.0,0.0,9111.0,451.0,500.0,0.0,8014.0,438.0,0.0,0.0,8100.0,8000.0,5005.0,5008.0,5002.0,3658707400.0,NA1,DpEOfm5HC4PM4oe_N-JVEycd15QtlthQcbi0f83HjiOzksE,Sneaky812,3v4dOyOokHWnVhkqDEVYcL3EUeR0UjqPVRiTbmypatrFhW0,NA1,DpEOfm5HC4PM4oe_N-JVEycd15QtlthQcbi0f83HjiOzksE,/v1/stats/player_history/NA1/237423545,4652
7,200,99,14,4,SOLO,MIDDLE,True,3157,1056,6655,1026,3020,1058,3340,12.0,8.0,17.0,3.0,2.0,4.0,392.0,2.0,0.0,0.0,0.0,0.0,83741.0,70876.0,11409.0,1455.0,0.0,23272.0,20611.0,1465.0,1195.0,1937.0,1.0,10616.0,4531.0,2928.0,14.0,46.0,15718.0,5521.0,9230.0,966.0,11899.0,11450.0,1.0,0.0,87.0,4.0,0.0,4.0,301.0,15.0,0.0,0.0,8.0,1.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8229.0,1854.0,0.0,0.0,8226.0,250.0,759.0,0.0,8234.0,8267.0,0.0,0.0,8237.0,574.0,0.0,0.0,8313.0,0.0,0.0,0.0,8345.0,3.0,0.0,0.0,8200.0,8300.0,5008.0,5008.0,5003.0,3658707400.0,NA1,j3B27B_anZuSxWwj7rIVz5FAl3MJMvRrER5pr8XobA6UH0c,ppcute,JiL3IXKo61Ul9vMhYwsHsSS2vZF_PeTtY-1bEG6UHUSphh4,NA1,j3B27B_anZuSxWwj7rIVz5FAl3MJMvRrER5pr8XobA6UH0c,/v1/stats/player_history/NA1/242006893,1296
8,200,147,7,4,DUO_SUPPORT,BOTTOM,True,3853,1001,3070,3116,3165,1052,3340,1.0,12.0,24.0,0.0,1.0,0.0,269.0,0.0,0.0,0.0,0.0,0.0,60813.0,56670.0,4142.0,0.0,0.0,16623.0,14694.0,1928.0,0.0,6534.0,4.0,11301.0,1371.0,1131.0,36.0,57.0,25840.0,10978.0,14418.0,444.0,8909.0,7910.0,0.0,0.0,41.0,0.0,0.0,0.0,434.0,14.0,1.0,0.0,18.0,2.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8229.0,2040.0,0.0,0.0,8226.0,250.0,746.0,0.0,8210.0,43.0,0.0,0.0,8236.0,48.0,0.0,0.0,8345.0,3.0,0.0,0.0,8352.0,109.0,749.0,39.0,8200.0,8300.0,5007.0,5008.0,5002.0,3658707400.0,NA1,qYgQGFKHmKUAthCgUZiYS-En3nH4lZNavKeBfAUylJm0e9s,CYBER RYOT,prTp46s6L-8emehdHP82H2F4z35KDS0BpqW95hunJN89sfM,NA1,qYgQGFKHmKUAthCgUZiYS-En3nH4lZNavKeBfAUylJm0e9s,/v1/stats/player_history/NA1/221429721,4765
9,200,145,4,7,DUO_CARRY,BOTTOM,True,6671,3033,3006,1052,3004,3124,3340,7.0,6.0,18.0,2.0,1.0,3.0,346.0,0.0,0.0,0.0,0.0,0.0,142522.0,14176.0,124953.0,3391.0,322.0,22903.0,5792.0,17111.0,0.0,9845.0,2.0,13658.0,15813.0,3478.0,21.0,0.0,24616.0,8678.0,15371.0,566.0,13935.0,13560.0,1.0,1.0,173.0,10.0,5.0,0.0,0.0,16.0,1.0,0.0,12.0,1.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9923.0,71.0,76.0,0.0,8139.0,1237.0,0.0,0.0,8138.0,18.0,0.0,0.0,8135.0,5314.0,5.0,0.0,9111.0,1081.0,500.0,0.0,9103.0,21.0,0.0,0.0,8100.0,8000.0,5005.0,5008.0,5002.0,3658707400.0,NA1,CQlxCgEyBrelzwBWfOhJgNi-xcVgi_9aVcM3rc3JhK9wjvP0TAHdeQKP,ExtraaaMayo,fS12iTarXSlH3WPB0TdxWJ6wR-KksHn0yAfLcmB6OwhW-Xff,NA1,CQlxCgEyBrelzwBWfOhJgNi-xcVgi_9aVcM3rc3JhK9wjvP0TAHdeQKP,/v1/stats/player_history/NA1/2180046726564288,4795
10,200,266,12,4,SOLO,TOP,True,3044,6630,6333,3047,3071,1037,3340,19.0,9.0,11.0,8.0,2.0,4.0,711.0,2.0,0.0,0.0,0.0,0.0,145032.0,0.0,136848.0,8184.0,0.0,49520.0,0.0,48332.0,1188.0,29744.0,1.0,56339.0,8469.0,4488.0,15.0,48.0,56702.0,15032.0,31359.0,10311.0,16029.0,13425.0,1.0,0.0,142.0,4.0,0.0,1.0,210.0,16.0,0.0,0.0,9.0,1.0,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8010.0,1561.0,0.0,0.0,9111.0,1629.0,600.0,0.0,9103.0,21.0,40.0,0.0,8299.0,1494.0,0.0,0.0,8139.0,1849.0,0.0,0.0,8135.0,4289.0,5.0,0.0,8000.0,8100.0,5008.0,5008.0,5002.0,3658707400.0,NA1,4QkFlaXTdaSLnWu3mxHFqu4uGWwSWGvhtP5r9nvf1a6skeE,Scrublordkayn,UJeACAUlu8VdBYx6QMAu37Z_TwEIp_GSYhWT-skNxLt01u4,NA1,4QkFlaXTdaSLnWu3mxHFqu4uGWwSWGvhtP5r9nvf1a6skeE,/v1/stats/player_history/NA1/210024915,4652
1,100,876,4,11,NONE,JUNGLE,False,6655,2031,3111,3157,3116,1028,3340,5.0,9.0,8.0,2.0,2.0,2.0,521.0,1.0,0.0,0.0,0.0,0.0,142865.0,91564.0,15576.0,35725.0,0.0,13905.0,10157.0,833.0,2914.0,9805.0,1.0,21109.0,18020.0,307.0,13.0,25.0,36646.0,13226.0,22488.0,931.0,11283.0,10900.0,1.0,0.0,43.0,104.0,69.0,4.0,415.0,16.0,0.0,0.0,4.0,1.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8128.0,714.0,11.0,0.0,8143.0,138.0,0.0,0.0,8138.0,30.0,0.0,0.0,8135.0,3367.0,5.0,0.0,8234.0,18098.0,0.0,0.0,8232.0,5.0,30.0,0.0,8100.0,8200.0,5005.0,5008.0,5002.0,3658441679.0,NA1,o9KfS-YvEdpJ8i-I0tBVDBGCof6D4LBmT0rdHmb_lTebIBo,blackops4132,1T4OxpNHDqPlcgtpq6hJfv7w2tS-bBc3lgNIKMzxXTiAi0w,NA1,o9KfS-YvEdpJ8i-I0tBVDBGCof6D4LBmT0rdHmb_lTebIBo,/v1/stats/player_history/NA1/221995247,4774
2,100,111,14,4,DUO_SUPPORT,BOTTOM,False,3857,3068,3193,3076,3047,1057,3340,6.0,13.0,4.0,0.0,1.0,0.0,322.0,0.0,0.0,0.0,0.0,0.0,95858.0,70063.0,20022.0,5772.0,8.0,11420.0,7436.0,2718.0,1265.0,1313.0,1.0,46494.0,3658.0,1596.0,40.0,44.0,30287.0,11282.0,17095.0,1909.0,10959.0,9700.0,0.0,1.0,61.0,18.0,9.0,4.0,475.0,14.0,0.0,0.0,25.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8439.0,671.0,0.0,0.0,8401.0,379.0,0.0,0.0,8444.0,974.0,0.0,0.0,8451.0,198.0,0.0,0.0,8345.0,3.0,0.0,0.0,8347.0,0.0,0.0,0.0,8400.0,8300.0,5005.0,5008.0,5001.0,3658441679.0,NA1,lOXESalnkAVthazukssc1PaV-49Vi1RPDTfLwXcV2AdRr3g,FadedO5,vPs9iXI1W3ve6QUlVg0e-pYeIid2eqVJTDRfyS4R9V8BAb8,NA1,lOXESalnkAVthazukssc1PaV-49Vi1RPDTfLwXcV2AdRr3g,/v1/stats/player_history/NA1/238613500,4668
3,100,75,4,12,SOLO,TOP,False,4401,3078,3111,3742,0,0,3340,6.0,11.0,9.0,2.0,1.0,1.0,305.0,0.0,0.0,0.0,0.0,0.0,95496.0,14888.0,80382.0,225.0,0.0,13786.0,4304.0,9257.0,225.0,507.0,1.0,33120.0,8545.0,8202.0,7.0,13.0,35482.0,14280.0,20239.0,962.0,12562.0,10833.0,3.0,0.0,123.0,2.0,1.0,0.0,102.0,14.0,0.0,0.0,4.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8437.0,879.0,666.0,0.0,8446.0,2814.0,0.0,0.0,8429.0,68.0,16.0,16.0,8451.0,186.0,0.0,0.0,8347.0,0.0,0.0,0.0,8345.0,3.0,0.0,0.0,8400.0,8300.0,5007.0,5002.0,5002.0,3658441679.0,NA1,wFT-ei52Xugc50i1J-bzBM98tAlrThIaxrZ8-jqDg3jFTCeyDP18Y2tH,Fish Number ,Ta6KhnrUQGCJgnQLHYnpjzB6Br82gyhdV0yWsKO2IBECU1IS,NA1,wFT-ei52Xugc50i1J-bzBM98tAlrThIaxrZ8-jqDg3jFTCeyDP18Y2tH,/v1/stats/player_history/NA1/2309504344132416,4783
4,100,202,4,7,DUO_CARRY,BOTTOM,False,3031,3095,3094,3009,6670,1018,3363,7.0,10.0,13.0,6.0,1.0,1.0,846.0,0.0,0.0,0.0,0.0,0.0,149143.0,9657.0,137357.0,2129.0,1431.0,20493.0,3175.0,16668.0,649.0,7226.0,3.0,10798.0,3511.0,914.0,9.0,35.0,29877.0,15169.0,14116.0,590.0,13452.0,15600.0,0.0,1.0,149.0,22.0,9.0,12.0,111.0,15.0,0.0,0.0,7.0,1.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8021.0,2010.0,0.0,0.0,8009.0,2086.0,0.0,0.0,9103.0,23.0,40.0,0.0,8014.0,430.0,0.0,0.0,8275.0,13.0,0.0,0.0,8236.0,28.0,0.0,0.0,8000.0,8200.0,5008.0,5008.0,5002.0,3658441679.0,NA1,6l5hUfHm-WBZw7lPuvkO-jZBt4Yitgm2Inbdb0daXcCGKPHBHp6AQ5OW,BatratQ,pzkVE_0r1PROaV_OQ2vmwV7IhynvFqSYPlOu5ubD80z_cDj0,NA1,6l5hUfHm-WBZw7lPuvkO-jZBt4Yitgm2Inbdb0daXcCGKPHBHp6AQ5OW,/v1/stats/player_history/NA1/2436784147712032,4659
5,100,8,4,14,SOLO,MIDDLE,False,2421,4633,3020,4629,3165,3089,3340,13.0,9.0,3.0,2.0,2.0,4.0,1017.0,1.0,0.0,0.0,0.0,0.0,188475.0,154008.0,27201.0,7265.0,0.0,36541.0,31031.0,1645.0,3864.0,34463.0,1.0,21618.0,8470.0,8400.0,22.0,3.0,49075.0,17789.0,29229.0,2056.0,16692.0,14750.0,3.0,0.0,183.0,32.0,24.0,4.0,94.0,17.0,0.0,0.0,15.0,0.0,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8437.0,833.0,552.0,0.0,8446.0,3204.0,0.0,0.0,8473.0,1240.0,0.0,0.0,8451.0,242.0,0.0,0.0,8126.0,835.0,0.0,0.0,8134.0,19.0,4.0,0.0,8400.0,8100.0,5007.0,5008.0,5003.0,3658441679.0,NA1,fUhEEhqsCXJXje2jh3NUa_E_usdjzUOMS0BYoDB9Kf4RXzW3eb17dlHl,Vegangriller,sIzJ1dyaP1cpyUyXMtH0hJBWCaW19Wm3d8ETEJFNamsu23N6,NA1,fUhEEhqsCXJXje2jh3NUa_E_usdjzUOMS0BYoDB9Kf4RXzW3eb17dlHl,/v1/stats/player_history/NA1/2438260143474368,3590
6,200,9,11,4,NONE,JUNGLE,True,3020,3165,3116,3157,4637,1058,3330,11.0,3.0,11.0,5.0,2.0,2.0,1102.0,2.0,0.0,0.0,0.0,0.0,191435.0,163346.0,15549.0,12540.0,0.0,23807.0,22497.0,724.0,586.0,23604.0,1.0,26885.0,22061.0,2481.0,47.0,59.0,40087.0,14925.0,24294.0,868.0,15794.0,13975.0,1.0,2.0,59.0,132.0,94.0,4.0,1233.0,17.0,1.0,0.0,1.0,1.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8112.0,1082.0,0.0,0.0,8143.0,466.0,0.0,0.0,8138.0,30.0,0.0,0.0,8106.0,5.0,0.0,0.0,9111.0,1050.0,440.0,0.0,8014.0,533.0,0.0,0.0,8100.0,8000.0,5008.0,5008.0,5002.0,3658441679.0,NA1,mBjQyr8cwyOMuDAUzNwb6qhtQVdVxZUdvY88UB1yxS9pn9c,GgBlackyBubbA,xWtP9EOxje6R-LK4tAvtRmiFFJ8fxMPyYCiCZDwH4sfF5wo,NA1,mBjQyr8cwyOMuDAUzNwb6qhtQVdVxZUdvY88UB1yxS9pn9c,/v1/stats/player_history/NA1/202009437,4226
7,200,92,4,14,SOLO,TOP,True,3047,6692,6333,6609,1037,1028,3340,8.0,13.0,13.0,2.0,1.0,2.0,393.0,0.0,0.0,0.0,0.0,0.0,156243.0,0.0,151437.0,4806.0,0.0,29742.0,0.0,28286.0,1456.0,11077.0,1.0,49542.0,7567.0,6438.0,11.0,34.0,36600.0,15725.0,16171.0,4703.0,13287.0,12525.0,3.0,0.0,144.0,10.0,2.0,8.0,124.0,17.0,0.0,0.0,6.0,1.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8010.0,538.0,0.0,0.0,9101.0,3485.0,4558.0,0.0,9103.0,24.0,20.0,0.0,8017.0,2152.0,0.0,0.0,8139.0,1400.0,0.0,0.0,8135.0,3240.0,5.0,0.0,8000.0,8100.0,5008.0,5003.0,5002.0,3658441679.0,NA1,VjvUkyALBM0ds8tA56O5S5jltS28gsGrGovWxmRQGR5MBWEkuUOKMEg7,Marukubar Dice,JDG52G7zZgCOaNofHpSUCSrBY2zd24nHeBw4LKsXgEC4zQQ,NA1,VjvUkyALBM0ds8tA56O5S5jltS28gsGrGovWxmRQGR5MBWEkuUOKMEg7,/v1/stats/player_history/NA1/1963382250932736,4354
8,200,236,7,4,DUO_CARRY,BOTTOM,True,3139,6676,3153,3006,3033,6672,3340,18.0,8.0,12.0,5.0,2.0,5.0,456.0,1.0,0.0,0.0,0.0,0.0,201886.0,4616.0,181379.0,15890.0,617.0,35976.0,2183.0,31072.0,2720.0,4827.0,3.0,12836.0,12734.0,5857.0,3.0,4.0,31204.0,13436.0,16185.0,1581.0,17959.0,16850.0,1.0,0.0,170.0,8.0,8.0,0.0,25.0,17.0,0.0,0.0,2.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8005.0,3082.0,1518.0,1564.0,9111.0,1600.0,600.0,0.0,9104.0,12.0,50.0,0.0,8014.0,915.0,0.0,0.0,8275.0,14.0,0.0,0.0,8236.0,28.0,0.0,0.0,8000.0,8200.0,5005.0,5008.0,5002.0,3658441679.0,NA1,4JLurSiTjzInGkFkwDJweeeeq-28AVVkx2NipfXFJC3_Fsg,BubbaYega,JPnBUDqps5aBs0Ry7gkCiHbn6rBcmYzV7VEY_mOFcyVQlo8,NA1,4JLurSiTjzInGkFkwDJweeeeq-28AVVkx2NipfXFJC3_Fsg,/v1/stats/player_history/NA1/241362143,4660
