participant_id,team_id,champion_id,spell1,spell2,role,lane,is_win,item0,item1,item2,item3,item4,item5,item6,kills,deaths,assists,largest_killing_pree,largest_multikill,killing_sprees,longest_time_spent_living,doublekills,triplekills,quadrakills,pentakills,unrealkills,total_damage_dealt,magic_damage_dealt,physical_damage_dealt,true_damage_dealt,largest_critical_strike,total_damage_dealt_to_champions,magic_damage_dealt_to_champions,physical_damage_dealt_to_champions,true_damage_dealt_to_champions,total_heal,total_units_healed,damage_self_mitigated,damage_dealt_to_objectives,damage_dealt_to_turrets,vision_score,time_ccing_others,total_damage_taken,magical_damage_taken,physical_damage_taken,true_damage_taken,gold_earned,gold_spent,turret_kills,inhibitor_kills,total_minions_killed,neutral_minions_killed,neutral_minions_killed_team_jungle,neutral_minions_killed_enemy_jungle,total_time_cc_dealt,champ_level,vision_wards_brought_in_game,sight_wards_brought_in_game,wards_placed,wards_killed,is_first_blood_kill,is_first_blood_assist,is_first_tower_kill,is_first_tower_assist,combat_player_score,objective_player_score,total_player_score,total_score_rank,player_score0,player_score1,player_score2,player_score3,player_score4,player_score5,player_score6,player_score7,player_score8,player_score9,perk0,perk0_var1,perk0_var2,perk0_var3,perk1,perk1_var1,perk1_var2,perk1_var3,perk2,perk2_var1,perk2_var2,perk2_var3,perk3,perk3_var1,perk3_var2,perk3_var3,perk4,perk4_var1,perk4_var2,perk4_var3,perk5,perk5_var1,perk5_var2,perk5_var3,perk_primary_style,perl_sub_style,stat_perk0,stat_perk1,stat_perk2,game_id,platform_id,account_id,summoner_name,summoner_id,current_platform_id,current_account_id,match_history_url,profile_icon
9,200,131,4,14,SOLO,MIDDLE,True,3157,2055,3020,3057,3115,0,3340,3.0,6.0,7.0,3.0,2.0,1.0,1472.0,1.0,0.0,0.0,0.0,0.0,58287.0,43939.0,11420.0,2927.0,0.0,6730.0,5602.0,633.0,494.0,2965.0,1.0,11705.0,5801.0,2525.0,3.0,4.0,14158.0,5884.0,7931.0,342.0,8031.0,7950.0,1.0,0.0,41.0,4.0,4.0,0.0,54.0,14.0,2.0,0.0,3.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8010.0,59.0,0.0,0.0,9111.0,186.0,200.0,0.0,9104.0,36.0,20.0,0.0,8014.0,114.0,0.0,0.0,8139.0,462.0,0.0,0.0,8135.0,1369.0,4.0,0.0,8000.0,8100.0,5005.0,5008.0,5002.0,3658441679.0,NA1,oYatVNN-YkHzIvxA_GbpH4K-uiqnIfrJYLJI3LDx5FtNQlG5_RdVm3xI,rickyyytan,_cabepNWPKIFoRr02pj7u1cMfI7UB-OwiBGR_anf6ycZ-xVa,NA1,oYatVNN-YkHzIvxA_GbpH4K-uiqnIfrJYLJI3LDx5FtNQlG5_RdVm3xI,/v1/stats/player_history/NA1/2350503162267744,1451
10,200,63,14,4,DUO_SUPPORT,BOTTOM,True,3853,3102,6653,3020,3116,3089,3364,12.0,7.0,19.0,3.0,2.0,3.0,360.0,1.0,0.0,0.0,0.0,0.0,122737.0,116635.0,4839.0,1262.0,0.0,42015.0,39289.0,1531.0,1194.0,5849.0,1.0,10496.0,11270.0,3802.0,48.0,47.0,22442.0,10622.0,9631.0,2187.0,15165.0,14150.0,1.0,0.0,68.0,4.0,0.0,0.0,236.0,16.0,0.0,0.0,18.0,3.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8128.0,2510.0,27.0,0.0,8139.0,1726.0,0.0,0.0,8138.0,30.0,0.0,0.0,8135.0,3656.0,5.0,0.0,8304.0,7.0,3.0,0.0,8345.0,3.0,0.0,0.0,8100.0,8300.0,5008.0,5008.0,5002.0,3658441679.0,NA1,N7PsYSB3NY_LEbWy5f22p78ZAHUadwdzb8HVUM3dTo9d2Q,Citycrock,SB8KAsXaXDvCG9WaZyaa_0LUkpwb1u8dVPWqIsaV4Ey4Grc,NA1,N7PsYSB3NY_LEbWy5f22p78ZAHUadwdzb8HVUM3dTo9d2Q,/v1/stats/player_history/NA1/43437504,3369
1,100,24,4,11,NONE,JUNGLE,True,1416,3074,3124,3078,3111,3091,3363,18.0,10.0,15.0,4.0,2.0,6.0,678.0,3.0,0.0,0.0,0.0,0.0,185482.0,33069.0,140752.0,11659.0,0.0,33493.0,7378.0,24384.0,1730.0,11580.0,1.0,42406.0,27891.0,4741.0,46.0,39.0,42311.0,22483.0,18167.0,1659.0,18574.0,17183.0,1.0,1.0,49.0,107.0,61.0,20.0,202.0,18.0,1.0,0.0,10.0,2.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,8008.0,2.0,50.0,0.0,9111.0,3098.0,660.0,0.0,9104.0,15.0,0.0,0.0,8299.0,1675.0,0.0,0.0,8451.0,179.0,0.0,0.0,8429.0,68.0,15.0,16.0,8000.0,8400.0,5005.0,5002.0,5001.0,3657792277.0,NA1,HDl92noRZ5iL3i4Vb6q070Gjye4GMyED2jaETlVdWZDREbY,divinetiger86,mjhMUoktqILtCiiYmwtB03iu02H63rbPzQiuryYnPCIvAcs,NA1,HDl92noRZ5iL3i4Vb6q070Gjye4GMyED2jaETlVdWZDREbY,/v1/stats/player_history/NA1/218400462,939
2,100,55,14,4,DUO_CARRY,MIDDLE,True,3165,3157,3146,3135,3020,3102,3363,15.0,9.0,14.0,4.0,2.0,5.0,500.0,1.0,0.0,0.0,0.0,0.0,192825.0,156016.0,22071.0,14738.0,0.0,32093.0,28041.0,2676.0,1375.0,16305.0,1.0,41272.0,9666.0,3117.0,34.0,3.0,38287.0,16554.0,14181.0,7551.0,17847.0,20735.0,1.0,0.0,209.0,0.0,0.0,0.0,23.0,18.0,1.0,0.0,10.0,2.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,8112.0,2147.0,0.0,0.0,8143.0,1309.0,0.0,0.0,8138.0,30.0,0.0,0.0,8135.0,4515.0,5.0,0.0,9111.0,1755.0,580.0,0.0,8014.0,859.0,0.0,0.0,8100.0,8000.0,5008.0,5003.0,5003.0,3657792277.0,NA1,PTIy5Xtsx0wp83U9WCkYW3_KYnWBX2u1PumjcSbf888Xtzav9fjXNXFm,JustJustin1311,aILcRA9l2_n6xmb20fdHPMlE2utEmjManH60CKblcukVu61o,NA1,PTIy5Xtsx0wp83U9WCkYW3_KYnWBX2u1PumjcSbf888Xtzav9fjXNXFm,/v1/stats/player_history/NA1/2468794144942304,4293
3,100,222,4,7,SOLO,BOTTOM,True,3031,3085,3094,3006,3033,1053,3340,10.0,15.0,17.0,3.0,1.0,1.0,321.0,0.0,0.0,0.0,0.0,0.0,207714.0,9073.0,186647.0,11993.0,665.0,31354.0,4060.0,26168.0,1126.0,4225.0,3.0,13843.0,11766.0,7755.0,26.0,33.0,33112.0,20475.0,11100.0,1537.0,15759.0,13900.0,4.0,0.0,196.0,28.0,20.0,4.0,121.0,17.0,0.0,0.0,12.0,2.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,8008.0,3.0,0.0,0.0,9111.0,1078.0,540.0,0.0,9103.0,22.0,40.0,0.0,8014.0,692.0,0.0,0.0,8304.0,9.0,4.0,5.0,8345.0,3.0,0.0,0.0,8000.0,8300.0,5008.0,5008.0,5002.0,3657792277.0,NA1,RqvILfT0uNzc-jQOPD0UZRHzMRYGeyN0Mg7PNXq2VJ6m-wM,Firite,3hL40GRkmJa-kmM9MIuJ9PmiYjAq4czaOQc7wy5s8UsIalw,NA1,RqvILfT0uNzc-jQOPD0UZRHzMRYGeyN0Mg7PNXq2VJ6m-wM,/v1/stats/player_history/NA1/210261188,4375
4,100,89,3,4,DUO_SUPPORT,MIDDLE,True,3117,3190,3050,3860,3109,1057,3364,1.0,12.0,32.0,0.0,1.0,0.0,668.0,0.0,0.0,0.0,0.0,0.0,29908.0,14795.0,9521.0,5592.0,0.0,9831.0,6454.0,3079.0,297.0,4857.0,5.0,46093.0,962.0,630.0,32.0,73.0,35265.0,23347.0,9372.0,2545.0,10329.0,9695.0,0.0,0.0,26.0,0.0,0.0,0.0,174.0,17.0,3.0,0.0,10.0,3.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,8439.0,1012.0,0.0,0.0,8463.0,3888.0,0.0,0.0,8473.0,966.0,0.0,0.0,8242.0,169.0,0.0,0.0,8304.0,9.0,4.0,5.0,8345.0,3.0,0.0,0.0,8400.0,8300.0,5007.0,5002.0,5001.0,3657792277.0,NA1,YspiYREOq66mDpzLlzJOjbBQoLkLtRBBnPavR1BbUdo4Dso,moogul,bLEmMN7mULpfCEgI4BdiXKuG4FADPBXGTPE95R9HMV1D-c4,NA1,YspiYREOq66mDpzLlzJOjbBQoLkLtRBBnPavR1BbUdo4Dso,/v1/stats/player_history/NA1/210236231,685
5,100,106,12,4,SOLO,TOP,True,3075,3053,3065,3025,3111,1011,3340,14.0,9.0,11.0,5.0,2.0,3.0,375.0,3.0,0.0,0.0,0.0,0.0,170909.0,70553.0,92478.0,7878.0,34.0,39898.0,13218.0,24203.0,2476.0,12963.0,1.0,83620.0,16663.0,6723.0,29.0,67.0,48245.0,17866.0,27042.0,3336.0,16281.0,15425.0,3.0,0.0,166.0,10.0,0.0,1.0,821.0,18.0,3.0,0.0,14.0,4.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,8005.0,3543.0,2087.0,1456.0,9111.0,4761.0,500.0,0.0,9105.0,20.0,40.0,0.0,8299.0,1810.0,0.0,0.0,8304.0,9.0,4.0,5.0,8347.0,0.0,0.0,0.0,8000.0,8300.0,5008.0,5008.0,5002.0,3657792277.0,NA1,IZFZ_amFHERyA6wEutmR24rktxScxyqr6vbRyvw3-aYv3cc,DanBort,xmjgEclIQznuzPYOqSt4-8b3L6D4XB2-UOyIOEuzkqhaM-0,NA1,IZFZ_amFHERyA6wEutmR24rktxScxyqr6vbRyvw3-aYv3cc,/v1/stats/player_history/NA1/242495816,1338
6,200,22,7,4,DUO_CARRY,BOTTOM,False,3085,3006,3153,3508,3035,3123,3340,7.0,16.0,17.0,2.0,2.0,2.0,266.0,1.0,0.0,0.0,0.0,0.0,117559.0,2545.0,108409.0,6604.0,420.0,18851.0,2333.0,15890.0,628.0,2677.0,4.0,12891.0,9240.0,6444.0,13.0,44.0,29227.0,9568.0,19265.0,394.0,12961.0,12800.0,4.0,0.0,113.0,8.0,0.0,4.0,593.0,15.0,0.0,0.0,5.0,2.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8008.0,2.0,10.0,0.0,9111.0,586.0,480.0,0.0,9104.0,13.0,20.0,0.0,8299.0,531.0,0.0,0.0,8304.0,9.0,4.0,5.0,8345.0,3.0,0.0,0.0,8000.0,8300.0,5005.0,5008.0,5001.0,3657792277.0,NA,uOCvQDh8n0RIafHkGWThp2iVNseXrNIWUmdugLXhSpMNbg,Raginbull16,ATLUeTeS5cNyszGsuUSXhs5W2r4yqHbaqedGIFitEZACab4,NA1,uOCvQDh8n0RIafHkGWThp2iVNseXrNIWUmdugLXhSpMNbg,/v1/stats/player_history/NA/33756312,4777
7,200,99,4,14,DUO_SUPPORT,BOTTOM,False,3853,3157,3285,3020,3089,3135,3340,17.0,11.0,18.0,5.0,2.0,5.0,607.0,3.0,0.0,0.0,0.0,0.0,106057.0,97016.0,4581.0,4459.0,0.0,47777.0,43598.0,1259.0,2919.0,1552.0,1.0,15999.0,1200.0,1104.0,64.0,91.0,23107.0,9657.0,13235.0,214.0,15172.0,13950.0,1.0,0.0,53.0,12.0,0.0,4.0,272.0,16.0,0.0,0.0,36.0,5.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8229.0,3652.0,0.0,0.0,8226.0,250.0,405.0,0.0,8210.0,0.0,0.0,0.0,8236.0,48.0,0.0,0.0,8014.0,1102.0,0.0,0.0,8009.0,6740.0,500.0,0.0,8200.0,8000.0,5008.0,5008.0,5001.0,3657792277.0,NA,uL8DM6nOXTSGx_Z2IqDBQCz-KXMlWCZiZkHiKhiCEWpMxg,juanswers,75iGm6MMVnnW2WHQfFRSDjVjXMC6jo9UtjLV_ZeaF5O7gwQ,NA1,uL8DM6nOXTSGx_Z2IqDBQCz-KXMlWCZiZkHiKhiCEWpMxg,/v1/stats/player_history/NA/40331438,539
8,200,33,11,4,NONE,JUNGLE,False,1401,3001,3742,3009,3075,3146,3340,11.0,6.0,24.0,4.0,2.0,3.0,883.0,1.0,0.0,0.0,0.0,0.0,230945.0,177633.0,39864.0,13447.0,96.0,42770.0,30999.0,5308.0,6463.0,11508.0,1.0,103594.0,10630.0,1475.0,36.0,102.0,46167.0,15530.0,29781.0,856.0,16790.0,16400.0,1.0,2.0,61.0,148.0,118.0,8.0,1555.0,18.0,2.0,0.0,10.0,1.0,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8124.0,525.0,0.0,0.0,8126.0,2025.0,0.0,0.0,8138.0,18.0,0.0,0.0,8105.0,13.0,5.0,0.0,8429.0,68.0,23.0,14.0,8451.0,260.0,0.0,0.0,8100.0,8400.0,5007.0,5002.0,5002.0,3657792277.0,NA,uBmCSwjGWeKPIOck0Z3g96lRT6vVYFWmKWz4e0DtUQLdSQ,ElDogeMajestico,0a0Ad_kFrUCFmhDKDMRjLeCrTvNsWz1_pfc79JibS1Y22ks,NA1,uBmCSwjGWeKPIOck0Z3g96lRT6vVYFWmKWz4e0DtUQLdSQ,/v1/stats/player_history/NA/38214775,4658
9,200,266,14,4,SOLO,TOP,False,3065,3142,3047,3812,3053,0,3340,12.0,12.0,11.0,4.0,1.0,3.0,483.0,0.0,0.0,0.0,0.0,0.0,108956.0,0.0,102700.0,6256.0,0.0,26615.0,0.0,24114.0,2501.0,13717.0,1.0,54676.0,10681.0,4569.0,16.0,28.0,41276.0,11148.0,24264.0,5863.0,14955.0,14225.0,1.0,0.0,118.0,12.0,4.0,0.0,180.0,16.0,1.0,0.0,8.0,3.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8010.0,557.0,0.0,0.0,9111.0,1301.0,460.0,0.0,9104.0,15.0,40.0,0.0,8014.0,653.0,0.0,0.0,8139.0,1620.0,0.0,0.0,8135.0,2455.0,5.0,0.0,8000.0,8100.0,5005.0,5008.0,5002.0,3657792277.0,NA1,WF5szs3HhJSWTWyVD7uNelxvNfno7cl3ceYGmBYNTO8Va_yc2PVZd9Go,sea piggies,0r44kfNUafqsvJD0ws3_voBRWdCI1GhBz97y1RXMBxiH5lo,NA1,WF5szs3HhJSWTWyVD7uNelxvNfno7cl3ceYGmBYNTO8Va_yc2PVZd9Go,/v1/stats/player_history/NA1/1978879372110208,3543
10,200,131,4,14,SOLO,MIDDLE,False,3157,3089,3020,3115,1026,1052,3340,8.0,14.0,16.0,4.0,3.0,2.0,465.0,1.0,1.0,0.0,0.0,0.0,115792.0,93602.0,17636.0,4553.0,0.0,27316.0,21994.0,3048.0,2273.0,5328.0,1.0,32220.0,10803.0,3858.0,27.0,17.0,30638.0,15647.0,14388.0,602.0,12976.0,12610.0,0.0,0.0,115.0,8.0,4.0,0.0,69.0,16.0,3.0,0.0,11.0,2.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8010.0,1047.0,0.0,0.0,9111.0,1039.0,480.0,0.0,9104.0,13.0,20.0,0.0,8014.0,543.0,0.0,0.0,8139.0,1458.0,0.0,0.0,8135.0,2776.0,5.0,0.0,8000.0,8100.0,5005.0,5008.0,5002.0,3657792277.0,NA1,oYatVNN-YkHzIvxA_GbpH4K-uiqnIfrJYLJI3LDx5FtNQlG5_RdVm3xI,rickyyytan,_cabepNWPKIFoRr02pj7u1cMfI7UB-OwiBGR_anf6ycZ-xVa,NA1,oYatVNN-YkHzIvxA_GbpH4K-uiqnIfrJYLJI3LDx5FtNQlG5_RdVm3xI,/v1/stats/player_history/NA1/2350503162267744,1451
1,100,142,4,14,SOLO,MIDDLE,True,1058,3285,3020,3165,3089,3089,3340,16.0,11.0,10.0,4.0,2.0,5.0,361.0,1.0,0.0,0.0,0.0,0.0,155254.0,128362.0,14850.0,12041.0,0.0,41079.0,33850.0,2296.0,4932.0,8533.0,8.0,20357.0,4659.0,2213.0,57.0,71.0,31368.0,17739.0,11174.0,2453.0,17920.0,16775.0,2.0,0.0,125.0,16.0,0.0,4.0,244.0,18.0,7.0,0.0,21.0,4.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8112.0,1261.0,0.0,0.0,8143.0,912.0,0.0,0.0,8120.0,5.0,30.0,12.0,8135.0,4690.0,5.0,0.0,8275.0,32.0,0.0,0.0,8210.0,0.0,0.0,0.0,8100.0,8200.0,5008.0,5008.0,5003.0,3657365801.0,NA1,oYatVNN-YkHzIvxA_GbpH4K-uiqnIfrJYLJI3LDx5FtNQlG5_RdVm3xI,rickyyytan,_cabepNWPKIFoRr02pj7u1cMfI7UB-OwiBGR_anf6ycZ-xVa,NA1,oYatVNN-YkHzIvxA_GbpH4K-uiqnIfrJYLJI3LDx5FtNQlG5_RdVm3xI,/v1/stats/player_history/NA1/2350503162267744,1451
2,100,17,4,14,DUO_SUPPORT,BOTTOM,True,3135,3116,3089,3020,1058,0,3340,4.0,9.0,11.0,0.0,1.0,0.0,516.0,0.0,0.0,0.0,0.0,0.0,129090.0,114487.0,13011.0,1592.0,0.0,29237.0,26165.0,1660.0,1412.0,2608.0,1.0,14671.0,754.0,342.0,55.0,52.0,24950.0,15653.0,7696.0,1601.0,12152.0,11925.0,0.0,2.0,66.0,3.0,2.0,1.0,1058.0,17.0,1.0,0.0,33.0,1.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8229.0,3241.0,0.0,0.0,8226.0,250.0,527.0,0.0,8210.0,0.0,0.0,0.0,8236.0,80.0,0.0,0.0,8138.0,30.0,0.0,0.0,8105.0,13.0,5.0,0.0,8200.0,8100.0,5008.0,5008.0,5001.0,3657365801.0,NA1,bs1RMBSxXk0SokEN4BgjR7R41O4BAsL7vbudZcpTA57h7fs,MeowDragon246,mV1bucgbzLwCjQT42DI2XKZ5SFMF0E00aO1SIWf6i8CKJlo,NA1,bs1RMBSxXk0SokEN4BgjR7R41O4BAsL7vbudZcpTA57h7fs,/v1/stats/player_history/NA1/233356389,3015
3,100,21,7,4,DUO_CARRY,BOTTOM,True,3072,3031,3094,3033,3006,3086,3340,6.0,5.0,9.0,3.0,2.0,1.0,1426.0,1.0,0.0,0.0,0.0,0.0,214608.0,3591.0,209252.0,1764.0,1078.0,28946.0,1358.0,27304.0,284.0,5832.0,6.0,16175.0,16355.0,5614.0,27.0,9.0,22554.0,12813.0,8170.0,1570.0,16442.0,16800.0,3.0,1.0,259.0,16.0,13.0,0.0,103.0,18.0,0.0,0.0,15.0,4.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8005.0,1306.0,667.0,638.0,9111.0,640.0,300.0,0.0,9104.0,18.0,0.0,0.0,8014.0,452.0,0.0,0.0,8275.0,13.0,0.0,0.0,8236.0,48.0,0.0,0.0,8000.0,8200.0,5005.0,5008.0,5002.0,3657365801.0,NA1,92MRF0Kkxs87o0gm5YlolKf69lf0OTe_dpZSTq8s2tpAhA,Tunbun,s7QfXNOYKLCfEyZh0_Jim9-1F51zVmCPKjug66B8rFew6hI,NA1,92MRF0Kkxs87o0gm5YlolKf69lf0OTe_dpZSTq8s2tpAhA,/v1/stats/player_history/NA1/42685578,4759
4,100,875,4,11,NONE,JUNGLE,True,3748,3071,3111,3706,3812,3211,3364,5.0,10.0,13.0,3.0,2.0,1.0,928.0,1.0,0.0,0.0,0.0,0.0,235686.0,4689.0,205046.0,25951.0,0.0,22780.0,0.0,18212.0,4568.0,16162.0,5.0,84998.0,37394.0,3162.0,29.0,40.0,56346.0,20645.0,28123.0,7578.0,15187.0,13625.0,0.0,1.0,61.0,155.0,74.0,17.0,418.0,18.0,1.0,0.0,1.0,5.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8230.0,16.0,0.0,0.0,8275.0,24.0,0.0,0.0,8234.0,14288.0,0.0,0.0,8232.0,11.0,40.0,0.0,8463.0,612.0,0.0,0.0,8242.0,92.0,0.0,0.0,8200.0,8400.0,5005.0,5008.0,5002.0,3657365801.0,NA1,NWYhbUdGMdo4Xf0ZjarSQiUBnxM75VxO6rfvlkYKLUxheiMkCOKERK41,SirZeroG,_c7Uh25aounbTE3BSD20YoPA8Zv_AOElKFTphmCjfSABj3YC,NA1,NWYhbUdGMdo4Xf0ZjarSQiUBnxM75VxO6rfvlkYKLUxheiMkCOKERK41,/v1/stats/player_history/NA1/2295386579904896,2093
5,100,62,12,4,NONE,JUNGLE,True,3026,3074,1033,3812,3147,3047,3340,7.0,13.0,8.0,2.0,1.0,2.0,496.0,0.0,0.0,0.0,0.0,0.0,149726.0,19460.0,127593.0,2673.0,0.0,25463.0,2733.0,22730.0,0.0,5296.0,1.0,43664.0,8736.0,2276.0,30.0,15.0,40232.0,21863.0,13163.0,5205.0,14952.0,14675.0,2.0,2.0,170.0,24.0,20.0,0.0,52.0,17.0,1.0,0.0,17.0,3.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8010.0,1451.0,0.0,0.0,9111.0,884.0,300.0,0.0,9104.0,23.0,0.0,0.0,8299.0,727.0,0.0,0.0,8345.0,3.0,0.0,0.0,8304.0,10.0,3.0,0.0,8000.0,8300.0,5005.0,5008.0,5003.0,3657365801.0,na1,5yeyP-G93OF7ysk4wbWBY2gQCzfSznEC52_vkNClPAA3Ux8,BanginBean,lqRQkq1Uc15XTS8ZocPA9_wElvYFp_cwQpzB_0n9nLG3a5I,NA1,5yeyP-G93OF7ysk4wbWBY2gQCzfSznEC52_vkNClPAA3Ux8,/v1/stats/player_history/na1/247797602,4748
6,200,517,11,4,NONE,JUNGLE,False,3102,3152,3157,3089,1402,3020,3364,10.0,11.0,15.0,3.0,1.0,2.0,443.0,0.0,0.0,0.0,0.0,0.0,223329.0,183918.0,20758.0,18653.0,0.0,26506.0,21634.0,2014.0,2856.0,18350.0,1.0,31168.0,17600.0,2067.0,34.0,26.0,51371.0,15640.0,32455.0,3275.0,17048.0,16200.0,1.0,0.0,85.0,123.0,82.0,20.0,458.0,18.0,6.0,0.0,7.0,5.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8010.0,779.0,0.0,0.0,8009.0,6202.0,500.0,0.0,9105.0,16.0,20.0,0.0,8299.0,854.0,0.0,0.0,8345.0,3.0,0.0,0.0,8347.0,0.0,0.0,0.0,8000.0,8300.0,5005.0,5008.0,5002.0,3657365801.0,NA1,kDS5wF6qehWyUrEZj1QIbB5LIsZl3pNF5SKWoCXtMOLMA2NKePtEGPuc,SpadeAceFred,eLXUv9d1Cj8sdN45IClAr8PeKnqII93c9ntwBapoLqSxzWbc,NA1,kDS5wF6qehWyUrEZj1QIbB5LIsZl3pNF5SKWoCXtMOLMA2NKePtEGPuc,/v1/stats/player_history/NA1/2085803072728032,4248
7,200,145,4,7,DUO_CARRY,BOTTOM,False,3285,3042,3006,3124,3115,3085,3340,26.0,9.0,13.0,9.0,3.0,4.0,674.0,4.0,1.0,0.0,0.0,0.0,261282.0,88155.0,166811.0,6315.0,469.0,46365.0,19148.0,23230.0,3987.0,13864.0,4.0,17469.0,29704.0,2577.0,35.0,2.0,38152.0,15401.0,20576.0,2174.0,23978.0,17700.0,1.0,0.0,196.0,24.0,13.0,0.0,49.0,18.0,2.0,0.0,19.0,3.0,True,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8005.0,2217.0,1366.0,851.0,9111.0,1669.0,780.0,0.0,9103.0,23.0,40.0,0.0,8014.0,1486.0,0.0,0.0,8139.0,2150.0,0.0,0.0,8135.0,8384.0,5.0,0.0,8000.0,8100.0,5005.0,5008.0,5002.0,3657365801.0,NA1,86bkuU4XJW-W_dwc2ODHFuQKqvxuUpI5FZ13lRfrxK7nJMw,HorusDidNoWrong,Oggh_omebcymi1FUGT3qftJru-x8mfjnP4Xf3EDNrMf43pY,NA1,86bkuU4XJW-W_dwc2ODHFuQKqvxuUpI5FZ13lRfrxK7nJMw,/v1/stats/player_history/NA1/211536931,4794
8,200,115,4,14,SOLO,MIDDLE,False,3157,3285,3020,3135,3089,3116,3363,6.0,12.0,17.0,2.0,1.0,1.0,466.0,0.0,0.0,0.0,0.0,0.0,296086.0,251697.0,17623.0,26765.0,0.0,35389.0,29160.0,367.0,5861.0,1970.0,1.0,17270.0,39122.0,20065.0,31.0,22.0,36029.0,13994.0,19772.0,2262.0,16335.0,16250.0,3.0,1.0,230.0,11.0,9.0,0.0,527.0,18.0,0.0,0.0,17.0,0.0,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8229.0,3614.0,0.0,0.0,8226.0,250.0,1946.0,0.0,8210.0,20.0,0.0,0.0,8236.0,80.0,0.0,0.0,8304.0,10.0,3.0,0.0,8345.0,3.0,0.0,0.0,8200.0,8300.0,5007.0,5003.0,5001.0,3657365801.0,NA1,T-FInUmOIu5aLKFIsl2HwfY1i2FwZXd-fEEW9QzvthLJQr3sjJu6cNUV,MurknMurda,NHTUeO3tZrhdMEZMjay5h-QKtOfO9jtJK0sYrOehSARsLaM,NA1,T-FInUmOIu5aLKFIsl2HwfY1i2FwZXd-fEEW9QzvthLJQr3sjJu6cNUV,/v1/stats/player_history/NA1/2034919603899008,4787
